Price,Close,High,Low,Open,Volume
2024-06-18,175.8180389404297,178.26923510757547,174.99100977195764,178.14965455035454,15640300
2024-06-20,177.0735321044922,178.09984190710827,175.82800902324556,176.07711363949488,16753200
2024-06-21,179.61439514160156,181.85832853145462,177.42227746039913,177.8507453258578,59728000
2024-06-24,180.14248657226562,181.4278748991179,179.58449466770367,180.6307370908269,18198300
2024-06-25,184.9153289794922,185.08471828343806,180.45635054619015,180.49621579661166,18917700
2024-06-26,184.70606994628906,185.26406180555398,183.33102292285417,183.5402622680096,13375700
2024-06-27,186.1907501220703,186.82845731487285,184.78579647406917,184.98010536766324,13025700
2024-06-28,182.76307678222656,185.9117628453365,182.6684158097748,185.05484233965822,23032400
2024-07-01,183.82923889160156,184.67618542202868,182.07553275022136,183.8192649768011,11815900
2024-07-02,185.941650390625,186.2804290197841,182.4043617984991,182.8128970182058,12555500
2024-07-03,186.71885681152344,186.94802880286505,184.72103291035663,185.63276432631835,7409100
2024-07-05,191.27249145507812,191.5714048253656,186.6491104769195,186.6491104769195,14303400
2024-07-08,189.7977752685547,190.9924860557011,188.6419414632955,190.6796152957187,12097600
2024-07-09,189.7579345703125,192.16926542683404,189.54868000321284,191.06324032448242,10198500
2024-07-10,191.96998596191406,192.61765188536268,189.9372837700379,190.06682303638334,12052900
2024-07-11,186.6291961669922,191.7208955304952,186.15091952345443,190.65472039137066,16452000
2024-07-12,186.11102294921875,188.01418569531108,185.47331579709967,186.25052091361547,14449100
2024-07-15,187.5159912109375,189.21985825223288,185.82208288068784,185.82208288068784,12186000
2024-07-16,184.8356170654297,189.65827857329185,184.45697320018698,188.28323149134974,12760100
2024-07-17,181.9659423828125,184.5665952870992,180.96952387855154,184.0185620689277,17376600
2024-07-18,178.57810974121094,183.39081251523982,177.57173261448804,182.88262939240457,17877200
2024-07-19,178.7475128173828,181.31827435333457,178.2194122325236,179.7239986831795,14485900
2024-07-22,182.69332885742188,183.63992334392967,181.2485099418617,181.69691040759497,16303900
2024-07-23,182.9424285888672,184.55662156919473,182.6733913574331,183.18155927979657,23772600
2024-07-24,173.7454833984375,177.31266333834552,172.94836078735528,174.7618344929483,31250700
2024-07-25,168.5541534423828,174.57251436164208,168.44454680160155,173.62591984806159,28967900
2024-07-26,168.0758514404297,169.23170045423535,165.27094636539994,168.16554065318968,25150100
2024-07-29,170.51708984375,171.54339960461624,169.1121362162633,169.8893413710137,13768900
2024-07-30,171.24447631835938,172.33056878553097,169.51070273282616,171.2145849810346,13681400
2024-07-31,172.5298614501953,175.2799863086989,171.10499025802633,174.29352649586957,15650200
2024-08-01,171.8323516845703,175.05077889023,169.89929753739804,171.36403381575482,17177800
2024-08-02,167.79685974121094,169.60038989475044,165.7940641440123,167.58762038247167,18907800
2024-08-05,160.06466674804688,165.3456878229132,156.0391427100353,156.8063740057358,34907800
2024-08-06,159.9650115966797,161.76854176630374,157.56365468246898,160.36857505755367,36146500
2024-08-07,160.1742706298828,164.19979459850455,159.66610267866855,162.65535811810648,19334200
2024-08-08,163.25318908691406,164.90724730098054,161.4496741925987,161.7625449521268,15733600
2024-08-09,164.7976531982422,164.92719246706665,160.35362004988897,161.06607082428397,13549200
2024-08-12,163.36280822753906,166.10295907223568,162.96424691360264,165.40048221300762,12435000
2024-08-13,165.33570861816406,165.9435244900484,164.1798747537791,164.59338172697963,12717600
2024-08-14,161.44967651367188,164.36919041099168,158.9586304461226,163.62187659072688,22515900
2024-08-15,162.58560180664062,162.93435435683165,160.9116260556583,161.62904857869057,18392500
2024-08-16,164.1499786376953,166.35205486717328,162.49592038476501,162.82474029317686,16853100
2024-08-19,167.79685974121094,167.8666163302166,165.49513557024594,166.40188000248637,13100800
2024-08-20,168.3548583984375,169.79966202769447,168.05592983966133,168.13564513561084,12622500
2024-08-21,167.0296173095703,168.03599439629477,165.9734162631958,166.39191015680808,15269600
2024-08-22,164.8972930908203,168.81321026159983,164.43893391865004,168.43456638911738,19123800
2024-08-23,166.83033752441406,167.34847938718525,165.06668777536825,165.95349960757738,14281600
2024-08-26,167.32855224609375,168.77337124165066,165.72433304902341,167.5527524913739,11990300
2024-08-27,165.78411865234375,167.6424294663076,165.56490536104474,167.0097091779591,13718200
2024-08-28,163.91082763671875,166.79047621925304,162.69519596618224,166.18266038398477,15208700
2024-08-29,162.8147735595703,167.02963467718953,161.40185288464895,165.46525036551398,17133800
2024-08-30,164.51864624023438,164.68803554745267,162.8247379639128,163.63183445295118,18498800
2024-09-03,158.04193115234375,162.794851421707,157.2896303563664,162.73008178971705,26533100
2024-09-04,157.2447967529297,159.82551694837377,156.87612678333463,157.5088470400444,17410700
2024-09-05,158.031982421875,160.43832644366523,156.95584860212327,157.21491194230538,14139500
2024-09-06,151.58514404296875,158.64974722214538,151.39083514674604,158.1216466586556,24999100
2024-09-09,149.2005615234375,154.28899143236174,147.86360676197722,153.28128945081107,28057700
2024-09-10,149.66949462890625,151.95430520263582,149.20355939783312,151.10622848372844,20401800
2024-09-11,151.80462646484375,152.13387922005617,148.36246071366355,150.74703500975997,18991500
2024-09-12,155.1869354248047,155.25678384046466,153.15157268835566,154.4585967034471,21024100
2024-09-13,158.01051330566406,158.91345784103444,155.755648728388,156.0070756210139,16733900
2024-09-16,158.62911987304688,158.8785524071565,157.25224741303262,157.9706143292006,14157600
2024-09-17,159.9161834716797,161.22320750164613,159.0481631332768,159.7266123117633,12064800
2024-09-18,160.44497680664062,161.26312280572637,159.29759326798978,160.48489453662953,16756500
2024-09-19,162.86947631835938,164.6155040932057,162.15310375152245,164.4458917934048,17548200
2024-09-20,164.2662811279297,164.37603204660826,162.8095885003916,164.14655838906322,46362700
2024-09-23,162.69985961914062,166.23181758098326,162.58012165110702,164.96469605302332,15648400
2024-09-24,163.2685546875,164.176492741931,161.6622086004887,163.87717066392423,18774100
2024-09-25,162.6200408935547,163.84424554390736,162.40551734323734,162.60008202800464,13607900
2024-09-26,163.4581298828125,165.12433738176023,163.1288771112858,164.65540300026643,18234500
2024-09-27,164.91481018066406,166.59100475314528,163.4581326837826,163.5379529228678,13604300
2024-09-30,166.8105010986328,166.9801133920327,164.26628624932783,164.40596785707794,14070100
2024-10-01,168.03770446777344,170.05312356675083,165.5234203103271,168.47670815509065,18629500
2024-10-02,166.9302215576172,168.49666513124245,165.87263008138385,167.37919706037525,12745000
2024-10-03,166.83045959472656,167.52886763193206,164.994624608732,165.4436153407923,11004300
2024-10-04,168.17738342285156,169.1651417037373,166.58102439541923,168.95561168385737,11422100
2024-10-07,164.016845703125,169.51433291164238,163.7574413654542,168.7560635386529,14034700
2024-10-08,165.32386779785156,165.72296895610333,163.9370236242508,165.0544764190507,11723900
2024-10-09,162.6898651123047,165.8825983372775,160.75426631287192,164.48078878674917,19666400
2024-10-10,162.80958557128906,163.93803021658485,161.27308796158508,161.7420223125794,12900500
2024-10-11,164.1465606689453,164.89485824555993,162.1311415998337,162.95925941151893,10946000
2024-10-14,165.972412109375,167.23951840464235,164.40596850811767,164.53567829588263,9981800
2024-10-15,166.52114868164062,168.70618005069358,165.67308722562564,166.7606093878907,14829300
2024-10-16,166.3615264892578,166.90029405802036,164.8409837085831,165.65313140202477,9968500
2024-10-17,164.13656616210938,167.54880112943871,163.99688456312464,167.00006177752527,15113400
2024-10-18,164.67535400390625,165.99234980298428,164.3760319327944,164.49575467157797,13091300
2024-10-21,165.4236602783203,165.8427051102763,163.93204336640198,164.20642828942988,11384000
2024-10-22,166.44134521484375,167.08986370041146,164.29621633151714,164.32614701705697,11958600
2024-10-23,164.1066436767578,167.2195719618869,163.26156615464373,166.05221433986773,12754300
2024-10-24,164.1565399169922,164.67536385635017,162.40054033844325,164.21640128996543,12764400
2024-10-25,166.61094665527344,167.0200044057247,164.85493202249762,164.98963532280627,14566400
2024-10-28,167.9578857421875,170.21874866254464,165.41367087628183,170.20277852548895,20858300
2024-10-29,170.7515411376953,171.46990807993288,168.27717457229605,169.00051981297196,28916100
2024-10-30,175.7401885986328,183.37281818194802,175.34608092530422,181.9959609227769,49698300
2024-10-31,172.2980194091797,178.0150088186449,172.1683096199305,174.32341036482913,32801900
2024-11-01,172.2581024169922,173.42546007693375,169.92341754541656,171.15062135368265,21752900
2024-11-04,170.29257202148438,171.52976286876077,169.1002924275085,170.85131368500362,16194000
2024-11-05,171.02093505859375,171.70637216526382,169.98328713827703,170.44224972306222,12518300
2024-11-06,177.92520141601562,178.23449529525598,174.64266103018528,174.951970133578,27061500
2024-11-07,181.86624145507812,182.16556352998285,178.48393702420717,178.70343886419374,16730400
2024-11-08,179.4517364501953,181.93608988065503,179.16240141973364,181.58687825588632,15021500
2024-11-11,181.55694580078125,181.67169024189303,179.58144448419563,179.6612647183404,12503400
2024-11-12,182.9038848876953,183.60727119420463,180.57917198310966,180.96828610388522,14065800
2024-11-13,180.08030700683594,182.20048341961808,179.7111365260688,181.73652736364141,13969700
2024-11-14,176.94744873046875,180.03542477204525,175.6304376208683,179.34199500809183,17925800
2024-11-15,173.49530029296875,175.48078883073978,172.35289497475256,175.24132810697984,21708900
2024-11-18,176.39869689941406,176.50844782695492,174.0240942257961,174.55788351993363,18725400
2024-11-19,179.17237854003906,179.7610356628362,174.7185067341715,174.8372399080373,15392900
2024-11-20,176.92747497558594,178.7034332806034,174.93201483744025,178.42407007919522,15729800
2024-11-21,168.85585021972656,175.18145549789298,164.93476294944196,175.05673923346154,38839400
2024-11-22,166.19192504882812,167.88306980424588,165.33387647649843,166.780582207106,24497000
2024-11-25,169.04539489746094,170.07307085416926,167.0200041158874,167.60867641516356,21395700
2024-11-26,170.23269653320312,171.10571032835793,169.0453953359282,169.10527192731251,14937500
2024-11-27,170.43226623535156,170.75153195687213,169.2848674640083,170.29256940350413,12433400
2024-11-29,170.10301208496094,170.48213917467183,168.36695621133114,169.67398022072197,9250700
2024-12-02,172.58734130859375,173.20594429747393,169.88350137476908,169.93339092253962,16593400
2024-12-03,172.62725830078125,173.92431041652506,172.11840622950385,172.72702217174466,15721500
2024-12-04,175.69029235839844,176.02951694382102,172.3578774269222,172.38780811245044,18239800
2024-12-05,173.91432189941406,177.30661319063742,173.6149998407543,176.91749908162544,16145500
2024-12-06,176.0894012451172,176.4376080962673,173.15607214175068,173.4853249211239,13319500
2024-12-09,176.89846801757812,177.83738550391604,175.20039040791823,175.51503437960727,19887800
2024-12-10,186.31773376464844,187.8160268138949,182.46212570826387,184.32500888640666,34317400
2024-12-11,196.4861602783203,196.66594813117683,186.04803967773574,186.4875414177299,41664500
2024-12-12,193.40965270996094,196.48115029218562,193.06004491560958,196.0766124040666,25197800
2024-12-13,191.16221618652344,194.11883919838084,191.0423423812578,192.490704487651,18883200
2024-12-16,197.93450927734375,200.41168291616427,193.88911488994594,194.14382959225733,32248600
2024-12-17,196.8956756591797,202.64913062417182,196.46617230830898,198.30407475927043,24129500
2024-12-18,189.93360900878906,198.46389928471683,189.0646039194836,196.60601529827326,27638400
2024-12-19,189.484130859375,194.37856412730645,189.30434300339118,193.06005888438943,26981200
2024-12-20,192.74041748046875,193.91406813278797,186.1579053424554,186.7971764103249,45319700
2024-12-23,195.7669677734375,196.26639877064787,191.411928868106,193.80919155814604,15235900
2024-12-24,197.34518432617188,197.44506138722352,194.97587425527323,195.94676829861982,6809800
2024-12-26,196.87571716308594,197.93450850289778,195.6471058614473,196.5161262135814,7907900
2024-12-27,193.81918334960938,196.5760523318792,191.75354348102763,196.24642603002408,14693000
2024-12-30,192.47073364257812,193.55948963491522,190.14338320337714,190.64781342319387,12209500
2024-12-31,190.22328186035156,193.03008164381478,189.36425993005457,192.2260050490995,14355200
2025-01-02,190.41307067871094,192.9801381301293,188.49525744007033,191.26709343340778,17545200
2025-01-03,192.9102325439453,194.27866867483587,191.13225931471843,192.5056946331138,12875000
2025-01-06,197.7347412109375,199.33291137103032,194.83803207586362,194.92792600382484,19483300
2025-01-07,196.4861602783203,201.909973886113,195.7170322333306,198.04438263544472,16966800
2025-01-08,195.1676483154297,197.41508784704052,193.52951522204586,193.72928457657076,14335300
2025-01-10,192.95018005371094,197.39511312065048,191.38197456331892,195.19761966253236,20753800
2025-01-13,192.0711669921875,192.27095158503425,188.4453083016719,191.13224951636064,13169100
2025-01-14,190.8325958251953,193.050070773715,189.42419669059564,192.28094273517524,13651200
2025-01-15,196.75584411621094,197.57491832048342,193.11000369739423,194.12884726518368,12894900
2025-01-16,194.1887664794922,196.75583391247915,194.0788910490422,195.60214951346643,13449600
2025-01-17,197.3251953125,198.58375597214695,195.0877388983694,197.82462632303964,22109100
2025-01-21,199.40283203125,203.6080326445683,199.21304580682195,200.28182025394423,19005200
2025-01-22,199.8023681640625,201.88998612293432,198.9733108604717,200.32178068082086,15477400
2025-01-23,199.35289001464844,201.71020506522237,196.59603624015026,199.75242873857272,15170800
2025-01-24,201.6702423095703,202.33949329722083,199.5566528889042,199.6225872950207,12732400
2025-01-27,193.54949951171875,198.44391735433535,192.48070982544095,193.96901973467803,24970200
2025-01-28,196.8457489013672,197.00555524376668,192.39081751116362,194.42848935993928,15939200
2025-01-29,196.9556121826172,198.2341696318412,194.96788645279017,197.14539841120728,12287800
2025-01-30,202.3994140625,203.00672387191645,199.24500307805343,199.53266972822976,14571500
2025-01-31,205.3660430908203,206.8443546537246,203.34833748699367,203.48317837651163,17087300
2025-02-03,202.40939331054688,204.9864590771122,201.43051282665638,201.98487391595285,16719500
2025-02-04,207.4736328125,208.46249643839946,204.02754671792735,204.2672790849399,28285400
2025-02-05,193.0800323486328,194.32860987902825,189.69389069585742,192.88026299205453,43666400
2025-02-06,193.0900115966797,193.60942410647172,190.2732286703268,190.77265967243562,20816600
2025-02-07,186.92703247070312,192.79534667048466,184.88936071436743,192.52066571940506,29565700
2025-02-10,187.98582458496094,189.77379609286592,187.39649966530655,188.84484651111416,16606000
2025-02-11,186.8571319580078,188.58515904568145,185.86825303657443,186.62239876540912,13028100
2025-02-12,185.21897888183594,186.61739486850084,183.42103942122037,185.0192095241481,17632300
2025-02-13,187.66619873046875,187.77607416088287,184.66961270981918,185.7184056239068,12729300
2025-02-14,186.6573486328125,187.93589085274974,185.89821895267022,186.6174008565631,12714200
2025-02-18,185.58856201171875,187.56630449733623,183.3710871600107,187.226695076443,19796000
2025-02-19,186.91705322265625,187.1467872178663,185.2889032654933,185.9731213052312,13120500
2025-02-20,186.4276123046875,186.90706182083724,184.38994042998203,186.28777222741775,12063800
2025-02-21,181.3733673095703,187.25666399411273,180.92388244913036,187.07686090508184,19520800
2025-02-24,180.9838104248047,184.87936617572134,180.67416563965807,183.59084088624112,18734000
2025-02-25,177.16815185546875,180.55429349830055,176.56884378749382,179.94998624296272,20832500
2025-02-26,174.50119018554688,177.87734865828276,173.3924527442382,176.74364576328153,23637200
2025-02-27,170.0163116455078,176.38904098824568,169.55882503535227,175.73978676984865,25930500
2025-02-28,172.02401733398438,172.30369747869378,168.19837398997922,170.1062040953664,30049800
2025-03-03,168.46807861328125,174.80086041257175,167.4492350449917,173.5323013294071,24122000
2025-03-04,172.41357421875,174.9656593689528,167.34933645157065,167.74889040520628,30711400
2025-03-05,174.79087829589844,175.55000797862252,170.73548550793336,172.12391841048589,18848000
2025-03-06,174.0117645263672,176.52888591983762,172.31169022063378,172.35364986457097,19082400
2025-03-07,175.5500030517578,176.69868829805844,172.05398592128185,173.0448614517929,16395300
2025-03-10,167.80999755859375,170.4499969482422,165.56500244140625,170.16000366210938,28990700
2025-03-11,165.97999572753906,168.65499877929688,163.24000549316406,166.67999267578125,23705900
2025-03-12,169.0,169.52999877929688,165.47999572753906,168.47000122070312,19880100
2025-03-13,164.72999572753906,168.1199951171875,164.07000732421875,167.97999572753906,15206200
2025-03-14,167.6199951171875,168.25,164.50999450683594,165.31500244140625,18611100
2025-03-17,166.57000732421875,168.4600067138672,165.80999755859375,167.3249969482422,17839100
2025-03-18,162.6699981689453,166.44000244140625,158.8000030517578,165.9600067138672,24616800
2025-03-19,166.27999877929688,168.13299560546875,163.0500030517578,163.9149932861328,24955700
2025-03-20,165.0500030517578,167.02999877929688,163.13999938964844,163.8249969482422,19981500
2025-03-21,166.25,166.47000122070312,163.02999877929688,163.3800048828125,29882100
2025-03-24,169.92999267578125,170.5,167.44000244140625,169.26499938964844,18742800
2025-03-25,172.7899932861328,172.91000366210938,170.5500030517578,171.17999267578125,13841600
2025-03-26,167.13999938964844,171.94000244140625,166.86099243164062,171.3000030517578,22498000
2025-03-27,164.0800018310547,167.44000244140625,163.85000610351562,166.7100067138672,21571200
2025-03-28,156.05999755859375,163.80999755859375,155.33900451660156,162.36000061035156,34866500
2025-03-31,156.22999572753906,157.1300048828125,152.2100067138672,154.80999755859375,33591600
